cik,symbol
1905511,NASDAQ:JCSE
1905660,NASDAQ:HUBC
1905688,TSXV:AERO
1905956,NASDAQ:TGL
1906133,NASDAQ:ICCT
1906324,NASDAQ:QDEL
1907085,NASDAQ:ODD
1907108,NASDAQ:LXEO
1907184,TSXV:ELBM
1907223,NASDAQ:WENA
1907425,OTC:JOCM
1907685,OTC:CMRA
1907730,NASDAQ:YOTA
1907909,TSX:VOXR
1907982,NYSE:QBTS
1908054,OTC:JETR
1908984,OTC:ENDI
1909152,OTC:KALRQ
1909747,CSE:JUSH
1910139,NASDAQ:MBLY
1910851,NASDAQ:RCM
1910975,OTC:RPDL
1911467,OTC:CRCE
1911545,NASDAQ:HRYU
1912461,NASDAQ:SKGR
1912582,NASDAQ:AIEV
1912847,NASDAQ:USEA
1913210,OTC:BRSHF
1913510,NASDAQ:VFS
1913577,NASDAQ:DECA
1913749,NASDAQ:GMM
1913838,OTC:VWFB
1913971,NASDAQ:BPRN
1914023,NASDAQ:ACAC
1914605,NASDAQ:ECBK
1914805,NASDAQ:BANL
1914818,NASDAQ:STBX
1915328,NASDAQ:ISRL
1915403,AMEX:SATX
1915657,NYSE:DINO
1916241,NASDAQ:PRZO
1916331,NASDAQ:NCI
1916416,NASDAQ:INTJ
1916879,OTC:VHLD
1917993,OTC:GSTK
1918661,NASDAQ:ESHA
1918694,OTC:MEDE
1919182,OTC:EBFI
1919191,OTC:PGDE
1919847,OTC:SFWJ
1920294,NASDAQ:RZLV
1920406,NASDAQ:ASST
1921158,NASDAQ:FUFU
1921865,NASDAQ:ASPI
1921963,NYSE:ATMU
1922097,NYSE:LANV
1922331,NASDAQ:GLST
1922335,NASDAQ:SYRA
1922446,LSE:DEC
1922639,CSE:OIL
1922641,TASE:ENLT
1922858,NASDAQ:ECDA
1923734,OTC:AFTWS
1923840,NASDAQ:THRD
1923891,NASDAQ:NNE
1927719,NASDAQ:CRGO
1928340,NASDAQ:GDHG
1928446,NYSE:GRNT
1928581,NASDAQ:FTEL
1928948,NASDAQ:CACO
1929561,NYSE:RXO
1930021,NASDAQ:HOVR
1930147,NYSE:SPMC
1930179,NASDAQ:ARBB
1930313,NASDAQ:PTWO
1930419,OTC:ALRTF
1930510,NASDAQ:VCIG
1931055,OTC:MDNC
1931717,NASDAQ:CCTG
1932072,NASDAQ:LOBO
1932244,OTC:LVER
1932393,NASDAQ:GEHC
1932737,NASDAQ:NWTN
1932770,NASDAQ:QSG
1933414,NASDAQ:MLYS
1934245,NASDAQ:SPGC
1934642,NASDAQ:MDBH
1934850,NYSE:FG
1934945,NASDAQ:TBMC
1935033,OTC:KMFG
1935092,OTC:CETI
1935172,NASDAQ:AIXI
1935418,CSE:FAT
1935435,OTC:SSOF
1935688,CSE:READ
1935979,NYSE:BHVN
1936224,NYSE:SRFM
1936255,NASDAQ:FORL
1936258,NASDAQ:NAMS
1936804,NASDAQ:SDA
1937653,NASDAQ:ZYME
1937737,NASDAQ:MLEC
1937891,NASDAQ:ATMV
1937926,NYSE:BAM
1937987,NASDAQ:FBYD
1937993,NASDAQ:CVKD
1938046,NASDAQ:MGRX
1938186,NASDAQ:JYD
1938338,OTC:GLTK
1938865,NASDAQ:TCJH
1939365,NASDAQ:IVP
1939696,OTC:ETAOF
1939780,NASDAQ:UCAR
1939801,TSXV:SM
1939965,NASDAQ:BREA
1940177,NASDAQ:PODC
1940366,OTC:USIC
1940674,NASDAQ:SMX
1940941,NASDAQ:MFI
1941131,NASDAQ:TORO
1941189,OTC:TANAF
1941365,NYSE:MBC
1941536,NASDAQ:BAER
1942808,OTC:EGOXF
1943289,NASDAQ:SVCO
1943444,NASDAQ:TRSG
1943802,NASDAQ:FSEA
1943896,NYSE:RBRK
1944013,NYSE:CR
1944048,NYSE:KVUE
1944057,OSL:CLCO
1944212,NASDAQ:DYCQ
1944399,NASDAQ:ELWS
1944552,NASDAQ:ANL
1944558,NYSE:VTS
1944885,NASDAQ:APLM
1944902,NASDAQ:OMH
1945240,NASDAQ:ROMA
1945422,NASDAQ:OAKU
1945619,OTC:ECGR
1945711,NASDAQ:LVRO
1946021,NASDAQ:HSPO
1946216,NASDAQ:SYT
1946335,TSXV:INFI
1946399,NASDAQ:LSB
1946412,OTC:ECLP
1946563,NASDAQ:SXTP
1946573,NASDAQ:KDLY
1946585,OTC:TKMO
1946703,NASDAQ:WBUY
1947158,OTC:SRKKS
1947244,NASDAQ:USGO
1947542,ASX:TLS
1947559,ASX:ANZ
1947861,NASDAQ:NMHI
1948099,NASDAQ:MTEN
1948294,NASDAQ:NWGL
1948436,NASDAQ:JL
1948443,NASDAQ:RAY
1948455,NASDAQ:ISPR
1948697,NASDAQ:SPPL
1948884,OTC:GPAK
1949478,NASDAQ:DTCK
1949543,NYSE:STR
1949766,TSXV:ODD
1950246,NYSE:MTAL
1950429,NASDAQ:NNAG
1951051,OTC:JAGL
1951067,NASDAQ:CISS
1951089,NASDAQ:CRML
1951222,NASDAQ:LAES
1951276,NASDAQ:SRBK
1951294,NASDAQ:VSME
1951667,NASDAQ:CTNT
1952073,NYSE:MSGE
1952853,NASDAQ:MAMO
1952976,NYSE:NLOP
1953366,NASDAQ:STHO
1953530,NASDAQ:OCS
1953588,OTC:PAANF
1953984,NASDAQ:BCG
1953988,OTC:HLEO
1954042,NYSE:ZK
1954269,NASDAQ:GSIW
1954594,NASDAQ:HAO
1954694,NASDAQ:LGCL
1955083,OTC:GESI
1955104,NASDAQ:ZAPP
1955520,NYSE:KNF
1956055,NASDAQ:BUJA
1956744,NASDAQ:SRM
1956827,EURONEXT:ABVX
1957001,NASDAQ:FEBO
1957132,NYSE:SN
1957146,BVC:EXITO
1957413,NASDAQ:CJET
1957489,NASDAQ:ABLV
1957538,NASDAQ:ESGL
1957783,OTC:MACT
1958086,NYSE:CLB
1958140,NASDAQ:BATRA
1958217,NYSE:LZM
1958777,NASDAQ:FBLG
1959023,NASDAQ:SGD
1959224,NASDAQ:SWIN
1959348,NYSE:KLG
1959455,OSL:HSHP
1959994,NASDAQ:COOT
1960208,NASDAQ:CREV
1960262,OTC:LUDG
1961378,OTC:CIVX
1961592,TSXV:GSHR
1961847,NASDAQ:INHD
1962481,NASDAQ:BOF
1962738,NASDAQ:CASI
1962746,NASDAQ:LOT
1962845,NASDAQ:PXDT
1962911,OTC:INFT
1962918,NASDAQ:SLRN
1963088,AMEX:ATCH
1963439,NASDAQ:TURB
1963685,NASDAQ:RR
1964021,NASDAQ:NCNC
1964333,NASDAQ:BHRB
1964504,TSX:ARIS
1964630,NASDAQ:VSTE
1964738,NYSE:SOLV
1964789,TSX:HUT
1964954,OSL:OET
1964979,NYSE:ALUR
1965040,NASDAQ:FTRE
1965143,NASDAQ:NVNI
1965473,NASDAQ:CCG
1966233,NASDAQ:NIPG
1966287,NYSE:GFR
1966494,NASDAQ:CRGX
1966678,NASDAQ:PGHL
1966734,NASDAQ:AITR
1966750,NASDAQ:ZBAO
1966983,TSX:LAC
1967306,OTC:MSBB
1967478,NASDAQ:CAPT
1967621,NASDAQ:ATGL
1967649,NYSE:VSTS
1967656,OTC:PFSB
1967680,NYSE:VLTO
1968487,NYSE:WS
1968915,NYSE:PHIN
1969373,BMV:VESTA
1969401,NASDAQ:LGCB
1969475,NASDAQ:BAYA
1969766,CSE:ASEP
1969863,NASDAQ:SUGP
1970509,NYSE:HYAC
1970622,NASDAQ:IPXX
1971213,NASDAQ:SBGI
1971260,CSE:CLDV
1971532,NASDAQ:TELO
1971542,NASDAQ:QMMM
1971543,NASDAQ:MURA
1971975,NEO:ABXX
1972529,NASDAQ:BTOC
1973056,NASDAQ:BOWN
1973160,OTC:GMZP
1973239,NASDAQ:ARM
1973266,NYSE:TKO
1973368,NASDAQ:SVMH
1973832,NYSE:AU
1974044,NASDAQ:MNY
1974138,NYSE:NATL
1974640,NASDAQ:APGE
1975218,NASDAQ:NETD
1975222,OTC:SSHT
1975940,NASDAQ:FLYE
1976695,NASDAQ:MNDR
1976908,NASDAQ:JDZG
1976923,OTC:YQAI
1977102,NYSE:BIRK
1977303,NYSE:ALTM
1978057,NASDAQ:TWG
1978133,TSXV:YERB.U
1978527,NASDAQ:GVH
1978528,NASDAQ:QETA
1978811,OTC:GOVB
1978867,OSL:CADLR
1978954,BMV:TBBB/N
1979005,NASDAQ:AFJK
1979330,NASDAQ:NBBK
1979332,NASDAQ:CPBI
1979407,NASDAQ:ORKT
1979484,NASDAQ:ABVE
1980034,OTC:BELR
1980088,NYSE:MNR
1980845,NASDAQ:ENGN
1980994,NASDAQ:IBIT
1981462,NASDAQ:LDTC
1981535,NASDAQ:SBET
1981599,NYSE:CTRI
1981662,NASDAQ:NIVF
1981792,NYSE:HHH
1982518,NYSE:SDHC
1983389,OTC:GYGC
1983736,OTC:GOAI
1984014,NASDAQ:BLMZ
1984060,NYSE:AESI
1985062,NASDAQ:PBM
1985273,NASDAQ:TOYO
1985337,NASDAQ:YYGH
1985487,FWB:KKS
1987240,NASDAQ:SHMD
1988776,NASDAQ:MRNO
1988894,NYSE:AS
1989464,OTC:NXGB
1990145,NASDAQ:NUVO
1990354,NASDAQ:WAY
1990446,OTC:GRPS
1990950,NASDAQ:SELX
1991332,NASDAQ:MKDW
1991792,NASDAQ:CGON
1991946,NASDAQ:CGBS
1992243,NYSE:FREY
1992818,TASE:ZOOZ
1993004,NASDAQ:NWE
1993727,NASDAQ:SNT
1994702,NASDAQ:KYTX
1995116,NASDAQ:RECT
1995194,NASDAQ:PITA
1995306,HKEX:9658
1995413,NYSE:CLBR
1995574,NASDAQ:ICON
1995807,NYSE:LB
1996192,NASDAQ:LSH
1996210,OTC:BLMH
1996810,NYSE:GEV
1996862,NYSE:BG
1997201,NASDAQ:PSIG
1997296,TSXV:MDCX
1997464,NASDAQ:MRX
1997652,NYSE:TBN
1997859,NASDAQ:WBTN
1998043,NYSE:PDCC
1998768,NASDAQ:PAL
1998781,NASDAQ:IBAC
1999001,NYSE:FUN
1999297,NASDAQ:DSY
1999480,NYSE:ANRO
2000178,NYSE:LOAR
2000410,NASDAQ:EURKU
2000638,NASDAQ:ETHA
2000762,OTC:GMTH
2000775,NASDAQ:BKHA
2001184,NYSE:PACS
2001699,NASDAQ:HPAI
2002473,NYSE:BOW
2003770,KRX:001570
2005951,NYSE:SW
2006191,NASDAQ:LION
2006291,NASDAQ:CCIX
2006815,NASDAQ:VACHU
2006925,OTC:LNTO
2006986,NASDAQ:ADGM
2007596,NASDAQ:TWFG
2007919,NASDAQ:INBX
2008670,OTC:RCIT
2008861,OTC:NDOI
2010930,NASDAQ:ALF
2011053,NEO:SUNN
2011641,NYSE:FERG
2012593,NASDAQ:RAPP
2012706,NASDAQ:SUNS
2012726,NASDAQ:FDSB
2012807,NASDAQ:RFAI
2013745,NASDAQ:CLMT
2014596,NYSE:CON
2014982,NASDAQ:SIMAU
2015502,NASDAQ:LPAAU
2015955,NASDAQ:CUB
2016072,NASDAQ:MBAVU
2016221,NASDAQ:MACI
2017526,NASDAQ:PCSC
2017950,NASDAQ:DTSQU
2019804,NASDAQ:HONDU
2022416,NASDAQ:SLXN
2024218,NYSE:SMC
